Pozo,Fecha,Salinidad
SITIO_GDE_82,19/05/1978,176000
SITIO_GDE_82,22/05/1978,168000
SITIO_GDE_82,24/05/1978,163000
SITIO_GDE_82,26/05/1978,169000
SITIO_GDE_82,29/05/1978,171000
SITIO_GDE_82,30/05/1978,172000
SITIO_GDE_82,06/06/1978,169000
SITIO_GDE_82,08/06/1978,164500
SITIO_GDE_82,12/06/1978,172000
SITIO_GDE_82,14/06/1978,172000
SITIO_GDE_82,15/06/1978,170000
SITIO_GDE_82,16/06/1978,174000
SITIO_GDE_82,20/06/1978,167000
SITIO_GDE_82,21/06/1978,166000
SITIO_GDE_82,22/06/1978,171000
SITIO_GDE_82,26/06/1978,167000
SITIO_GDE_82,18/07/1978,155000
SITIO_GDE_82,20/07/1978,155000
SITIO_GDE_82,02/08/1978,144000
SITIO_GDE_82,03/08/1978,160000
SITIO_GDE_82,08/08/1978,160000
SITIO_GDE_82,09/08/1978,163000
SITIO_GDE_82,16/08/1978,142000
SITIO_GDE_82,17/08/1978,155000
SITIO_GDE_82,18/08/1978,160000
SITIO_GDE_82,23/08/1978,153000
SITIO_GDE_82,28/08/1978,152000
SITIO_GDE_82,29/08/1978,155000
SITIO_GDE_82,30/08/1978,155000
SITIO_GDE_82,14/09/1978,
SITIO_GDE_82,02/10/1978,152000
SITIO_GDE_82,05/10/1978,133000
SITIO_GDE_82,11/10/1978,141000
SITIO_GDE_82,13/10/1978,140000
SITIO_GDE_82,17/10/1978,142000
SITIO_GDE_82,18/10/1978,144000
SITIO_GDE_82,23/10/1978,112000
SITIO_GDE_82,10/11/1978,138000
SITIO_GDE_82,12/11/1978,137000
SITIO_GDE_82,14/11/1978,147000
SITIO_GDE_82,07/12/1978,136000
SITIO_GDE_82,07/12/1978,133000
SITIO_GDE_82,11/12/1978,136000
SITIO_GDE_82,24/05/1979,
SITIO_GDE_82,29/05/1979,
SITIO_GDE_82,04/06/1979,
SITIO_GDE_82,19/06/1979,
SITIO_GDE_82,29/06/1979,
SITIO_GDE_82,03/07/1979,
SITIO_GDE_82,11/07/1979,
SITIO_GDE_82,20/08/1979,
SITIO_GDE_82,06/09/1979,
SITIO_GDE_82,09/09/1979,
SITIO_GDE_82,24/09/1979,
SITIO_GDE_82,11/10/1979,
SITIO_GDE_82,19/10/1979,
SITIO_GDE_82,09/11/1979,
SITIO_GDE_82,06/12/1979,194000
SITIO_GDE_82,11/01/1980,113000
SITIO_GDE_82,24/01/1980,96000
SITIO_GDE_82,28/01/1980,92000
SITIO_GDE_82,07/02/1980,102000
SITIO_GDE_82,17/03/1980,155000
SITIO_GDE_82,21/03/1980,104000
SITIO_GDE_82,24/03/1980,109000
SITIO_GDE_82,12/06/1980,116000
SITIO_GDE_82,24/06/1980,111000
SITIO_GDE_82,28/06/1980,104000
SITIO_GDE_82,16/07/1980,103000
SITIO_GDE_82,28/07/1980,105000
SITIO_GDE_82,02/08/1980,103000
SITIO_GDE_82,19/08/1980,114000
SITIO_GDE_82,10/10/1980,237000
SITIO_GDE_82,17/10/1980,106000
SITIO_GDE_82,27/10/1980,195000
SITIO_GDE_82,13/11/1980,227000
SITIO_GDE_82,08/01/1981,225000
SITIO_GDE_82,13/01/1981,219000
SITIO_GDE_82,05/02/1981,80000
SITIO_GDE_82,13/02/1981,13000
SITIO_GDE_82,14/04/1981,102000
SITIO_GDE_82,19/04/1981,120000
SITIO_GDE_82,27/04/1981,102000
SITIO_GDE_82,01/05/1981,106000
SITIO_GDE_82,04/05/1981,117000
SITIO_GDE_82,08/06/1981,108000
SITIO_GDE_82,15/06/1981,119000
SITIO_GDE_82,01/09/1983,149000
SITIO_GDE_82,01/09/1983,122000
SITIO_GDE_82,02/09/1983,134000
SITIO_GDE_82,05/09/1983,175000
SITIO_GDE_82,07/09/1983,86400
SITIO_GDE_82,08/09/1983,267000
SITIO_GDE_82,12/09/1983,192000
SITIO_GDE_82,01/09/2003,124000
SITIO_GDE_83,30/07/1975,
SITIO_GDE_83,30/08/1976,136000
SITIO_GDE_83,20/10/1976,128000
SITIO_GDE_83,27/10/1976,155000
SITIO_GDE_83,03/11/1976,144000
SITIO_GDE_83,25/11/1976,144000
SITIO_GDE_83,07/12/1976,127000
SITIO_GDE_83,11/01/1977,163000
SITIO_GDE_83,22/02/1977,174000
SITIO_GDE_83,23/03/1977,167000
SITIO_GDE_83,31/03/1977,162000
SITIO_GDE_83,11/04/1977,170000
SITIO_GDE_83,13/04/1977,172000
SITIO_GDE_83,13/04/1977,172000
SITIO_GDE_83,19/04/1977,165000
SITIO_GDE_83,24/04/1977,173000
SITIO_GDE_83,03/05/1977,171000
SITIO_GDE_83,01/06/1977,168000
SITIO_GDE_83,27/06/1977,173000
SITIO_GDE_83,05/07/1977,168000
SITIO_GDE_83,25/07/1977,182000
SITIO_GDE_83,01/08/1977,185500
SITIO_GDE_83,15/08/1977,189000
SITIO_GDE_83,19/08/1977,125000
SITIO_GDE_83,29/08/1977,184000
SITIO_GDE_83,19/09/1977,178500
SITIO_GDE_83,27/09/1977,182000
SITIO_GDE_83,05/10/1977,170000
SITIO_GDE_83,16/10/1977,173000
SITIO_GDE_83,17/10/1977,185000
SITIO_GDE_83,08/11/1977,177000
SITIO_GDE_83,10/01/1978,
SITIO_GDE_83,16/01/1978,
SITIO_GDE_83,24/02/1978,
SITIO_GDE_83,07/03/1978,2000
SITIO_GDE_83,05/04/1978,44000
SITIO_GDE_83,10/04/1978,55000
SITIO_GDE_83,11/06/1978,49000
SITIO_GDE_83,21/10/1978,
SITIO_GDE_83,30/04/1979,
SITIO_GDE_83,24/05/1979,
SITIO_GDE_83,29/05/1979,
SITIO_GDE_83,04/06/1979,
SITIO_GDE_83,05/07/1979,
SITIO_GDE_83,11/07/1979,
SITIO_GDE_83,16/07/1979,
SITIO_GDE_83,06/09/1979,
SITIO_GDE_83,09/09/1979,
SITIO_GDE_83,01/10/1979,
SITIO_GDE_83,11/10/1979,230000
SITIO_GDE_83,18/10/1979,
SITIO_GDE_83,25/10/1979,
SITIO_GDE_83,06/11/1979,173000
SITIO_GDE_83,21/11/1979,246000
SITIO_GDE_83,29/11/1979,
SITIO_GDE_83,07/12/1979,258000
SITIO_GDE_83,08/01/1980,122000
SITIO_GDE_83,25/01/1980,243000
SITIO_GDE_83,28/01/1980,284000
SITIO_GDE_83,07/02/1980,216000
SITIO_GDE_83,18/02/1980,256000
SITIO_GDE_83,04/03/1980,272000
SITIO_GDE_83,17/03/1980,309000
SITIO_GDE_83,21/03/1980,174000
SITIO_GDE_83,02/05/1980,311000
SITIO_GDE_83,24/06/1980,234000
SITIO_GDE_83,28/06/1980,224000
SITIO_GDE_83,16/07/1980,223
SITIO_GDE_83,17/10/1980,237000
SITIO_GDE_83,27/10/1980,195000
SITIO_GDE_83,08/01/1981,225000
SITIO_GDE_83,13/01/1981,219000
SITIO_GDE_83,27/03/1981,236000
SITIO_GDE_83,05/04/1981,205000
SITIO_GDE_83,14/04/1981,221000
SITIO_GDE_83,14/04/1981,221000
SITIO_GDE_83,19/04/1981,218000
SITIO_GDE_83,27/04/1981,211000
SITIO_GDE_83,07/05/1981,220000
SITIO_GDE_83,26/05/1981,202000
SITIO_GDE_83,03/06/1981,224000
SITIO_GDE_83,16/06/1981,218000
SITIO_GDE_83,17/07/1981,205000
SITIO_GDE_83,21/07/1981,214000
SITIO_GDE_83,10/08/1981,
SITIO_GDE_83,17/08/1981,40000
SITIO_GDE_83,24/08/1981,234000
SITIO_GDE_83,31/08/1981,215000
SITIO_GDE_83,16/11/1981,190000
SITIO_GDE_83,27/11/1981,277000
SITIO_GDE_83,15/12/1981,243000
SITIO_GDE_83,22/12/1981,200000
SITIO_GDE_83,29/12/1981,185000
SITIO_GDE_83,20/01/1982,191000
SITIO_GDE_83,17/02/1982,169000
SITIO_GDE_83,23/02/1982,192000
SITIO_GDE_83,10/03/1982,225000
SITIO_GDE_83,15/03/1982,209000
SITIO_GDE_83,22/03/1982,186000
SITIO_GDE_83,05/04/1982,169000
SITIO_GDE_83,12/04/1982,179000
SITIO_GDE_83,27/04/1982,226000
SITIO_GDE_83,04/05/1982,226000
SITIO_GDE_83,10/05/1982,205000
SITIO_GDE_83,17/05/1982,242000
SITIO_GDE_83,03/06/1982,157000
SITIO_GDE_83,07/06/1982,187000
SITIO_GDE_83,23/06/1982,167000
SITIO_GDE_83,28/06/1982,208000
SITIO_GDE_83,06/07/1982,170000
SITIO_GDE_83,27/07/1982,190000
SITIO_GDE_83,04/08/1982,228000
SITIO_GDE_83,11/08/1982,232000
SITIO_GDE_83,18/08/1982,195000
SITIO_GDE_83,30/08/1982,188000
SITIO_GDE_83,02/12/1982,104000
SITIO_GDE_83,08/12/1982,168000
SITIO_GDE_83,27/12/1982,202000
SITIO_GDE_83,24/01/1983,165000
SITIO_GDE_83,01/02/1983,102000
SITIO_GDE_83,10/02/1983,145000
SITIO_GDE_83,21/02/1983,285000
SITIO_GDE_83,01/03/1983,198000
SITIO_GDE_83,07/03/1983,181000
SITIO_GDE_83,14/03/1983,163000
SITIO_GDE_83,30/03/1983,141000
SITIO_GDE_83,06/04/1983,123000
SITIO_GDE_83,14/07/1983,119700
SITIO_GDE_83,28/07/1983,108200
SITIO_GDE_83,17/08/1983,125400
SITIO_GDE_83,02/09/1983,228000
SITIO_GDE_83,06/09/1983,230000
SITIO_GDE_83,14/09/1983,227000
SITIO_GDE_83,20/09/1983,199000
SITIO_GDE_83,03/10/1983,245000
SITIO_GDE_83,19/10/1983,215000
SITIO_GDE_83,03/03/1984,145000
SITIO_GDE_83,16/04/1984,175000
SITIO_GDE_83,24/04/1984,174000
SITIO_GDE_83,30/04/1984,168000
SITIO_GDE_83,10/05/1984,155000
SITIO_GDE_83,11/05/1984,174000
SITIO_GDE_83,02/07/1984,179000
SITIO_GDE_83,11/07/1984,156000
SITIO_GDE_83,17/07/1984,160000
SITIO_GDE_83,25/09/1984,180000
SITIO_GDE_83,19/10/1984,150000
SITIO_GDE_83,20/10/1984,218000
SITIO_GDE_83,31/10/1984,180000
SITIO_GDE_83,14/11/1984,168000
SITIO_GDE_83,21/11/1984,160000
SITIO_GDE_83,05/12/1984,200000
SITIO_GDE_83,28/12/1984,180000
SITIO_GDE_83,08/01/1985,175000
SITIO_GDE_83,14/01/1985,165000
SITIO_GDE_83,28/01/1985,170000
SITIO_GDE_83,06/02/1985,40000
SITIO_GDE_83,11/02/1985,175000
SITIO_GDE_83,19/02/1985,172000
SITIO_GDE_83,26/02/1985,220000
SITIO_GDE_83,03/03/1985,125000
SITIO_GDE_83,04/03/1985,190000
SITIO_GDE_83,12/03/1985,172000
SITIO_GDE_83,18/03/1985,183000
SITIO_GDE_83,27/03/1985,185000
SITIO_GDE_83,08/04/1985,165000
SITIO_GDE_83,18/04/1985,74000
SITIO_GDE_83,22/04/1985,260000
SITIO_GDE_83,24/04/1985,215000
SITIO_GDE_83,25/04/1985,265000
SITIO_GDE_83,29/04/1985,164000
SITIO_GDE_83,06/05/1985,165000
SITIO_GDE_83,12/05/1985,180000
SITIO_GDE_83,13/05/1985,160000
SITIO_GDE_83,31/05/1985,190000
SITIO_GDE_83,30/12/1985,
SITIO_GDE_83,01/08/1986,
SITIO_GDE_83,07/09/1986,
SITIO_GDE_83,24/09/1986,175000
SITIO_GDE_83,25/09/1986,175000
SITIO_GDE_90,13/06/1975,
SITIO_GDE_90,18/06/1975,
SITIO_GDE_90,21/07/1975,
SITIO_GDE_90,30/07/1975,
SITIO_GDE_90,11/08/1975,
SITIO_GDE_90,18/08/1975,
SITIO_GDE_90,25/08/1975,
SITIO_GDE_90,02/09/1975,
SITIO_GDE_90,24/09/1975,
SITIO_GDE_90,01/10/1975,
SITIO_GDE_90,08/10/1975,
SITIO_GDE_90,15/10/1975,
SITIO_GDE_90,19/09/1977,
SITIO_GDE_90,05/10/1977,
SITIO_GDE_90,06/12/1977,4000
SITIO_GDE_90,09/01/1978,
SITIO_GDE_90,16/01/1978,
SITIO_GDE_90,18/08/1978,
SITIO_GDE_90,24/10/1978,
SITIO_GDE_90,25/04/1979,
SITIO_GDE_90,02/05/1979,
SITIO_GDE_90,24/05/1979,
SITIO_GDE_90,29/05/1978,
SITIO_GDE_90,11/06/1979,
SITIO_GDE_90,20/06/1979,
SITIO_GDE_90,11/07/1979,
SITIO_GDE_90,17/07/1979,
SITIO_GDE_90,10/08/1979,
SITIO_GDE_90,28/08/1979,
SITIO_GDE_90,19/10/1979,
SITIO_GDE_90,06/11/1979,
SITIO_GDE_90,29/11/1979,55000
SITIO_GDE_90,07/12/1979,
SITIO_GDE_90,14/12/1979,
SITIO_GDE_90,11/01/1980,
SITIO_GDE_90,25/01/1980,
SITIO_GDE_90,07/02/1980,
SITIO_GDE_90,20/02/1980,
SITIO_GDE_90,14/03/1980,
SITIO_GDE_90,19/03/1980,
SITIO_GDE_90,21/03/1980,
SITIO_GDE_90,10/04/1980,
SITIO_GDE_90,08/05/1980,
SITIO_GDE_90,25/06/1980,
SITIO_GDE_90,03/07/1980,
SITIO_GDE_90,21/07/1980,
SITIO_GDE_90,28/07/1980,
SITIO_GDE_90,19/08/1980,
SITIO_GDE_90,21/10/1980,
SITIO_GDE_90,27/10/1980,
SITIO_GDE_90,29/10/1980,
SITIO_GDE_90,04/11/1980,
SITIO_GDE_90,04/11/1980,
SITIO_GDE_90,04/12/1980,
SITIO_GDE_90,10/12/1980,
SITIO_GDE_90,13/02/1981,
SITIO_GDE_90,09/04/1981,
SITIO_GDE_90,14/04/1981,
SITIO_GDE_90,23/04/1981,
SITIO_GDE_90,27/04/1981,
SITIO_GDE_90,04/05/1981,
SITIO_GDE_90,03/06/1981,
SITIO_GDE_90,09/06/1981,
SITIO_GDE_90,15/06/1981,
SITIO_GDE_90,17/07/1981,
SITIO_GDE_90,21/07/1981,
SITIO_GDE_90,29/07/1981,
SITIO_GDE_90,10/08/1981,220000
SITIO_GDE_90,17/08/1981,
SITIO_GDE_90,31/08/1981,
SITIO_GDE_90,09/09/1981,
SITIO_GDE_90,21/09/1981,
SITIO_GDE_90,08/10/1981,
SITIO_GDE_90,13/10/1981,
SITIO_GDE_90,21/10/1981,
SITIO_GDE_90,30/10/1981,
SITIO_GDE_90,03/11/1981,
SITIO_GDE_90,12/11/1981,
SITIO_GDE_90,16/11/1981,
SITIO_GDE_90,10/12/1981,
SITIO_GDE_90,15/12/1981,
SITIO_GDE_90,22/12/1981,
SITIO_GDE_90,29/12/1981,
SITIO_GDE_90,01/01/1982,
SITIO_GDE_90,27/01/1982,4000
SITIO_GDE_90,01/02/1982,
SITIO_GDE_90,10/02/1982,
SITIO_GDE_90,17/02/1982,
SITIO_GDE_90,03/03/1982,
SITIO_GDE_90,10/03/1982,
SITIO_GDE_90,16/03/1982,
SITIO_GDE_90,22/03/1982,
SITIO_GDE_90,24/03/1982,
SITIO_GDE_90,06/04/1982,
SITIO_GDE_90,12/04/1982,
SITIO_GDE_90,21/04/1982,
SITIO_GDE_90,27/04/1982,
SITIO_GDE_90,04/05/1982,
SITIO_GDE_90,12/05/1982,
SITIO_GDE_90,24/05/1982,
SITIO_GDE_90,03/06/1982,
SITIO_GDE_90,07/06/1982,
SITIO_GDE_90,14/06/1982,
SITIO_GDE_90,23/06/1982,
SITIO_GDE_90,30/06/1982,
SITIO_GDE_90,09/07/1982,
SITIO_GDE_90,17/01/1983,
SITIO_GDE_90,07/02/1983,
SITIO_GDE_90,05/04/1983,
SITIO_GDE_90,11/04/1983,
SITIO_GDE_90,28/07/1983,
SITIO_GDE_90,11/08/1983,
SITIO_GDE_90,17/08/1983,
SITIO_GDE_90,07/09/1983,
SITIO_GDE_90,20/09/1983,
SITIO_GDE_90,30/09/1983,
SITIO_GDE_90,05/10/1983,
SITIO_GDE_90,16/10/1983,
SITIO_GDE_90,19/10/1983,
SITIO_GDE_90,25/10/1983,
SITIO_GDE_90,03/11/1983,
SITIO_GDE_90,14/11/1983,
SITIO_GDE_90,21/11/1983,
SITIO_GDE_90,25/11/1983,
SITIO_GDE_90,29/11/1983,
SITIO_GDE_90,08/12/1983,
SITIO_GDE_90,12/12/1983,
SITIO_GDE_90,27/12/1983,
SITIO_GDE_90,05/01/1984,
SITIO_GDE_90,09/01/1984,
SITIO_GDE_90,18/01/1984,
SITIO_GDE_90,23/01/1984,
SITIO_GDE_90,30/01/1984,
SITIO_GDE_90,06/02/1984,
SITIO_GDE_90,13/02/1984,
SITIO_GDE_90,20/02/1984,
SITIO_GDE_90,27/02/1984,
SITIO_GDE_90,05/03/1984,
SITIO_GDE_90,08/03/1984,
SITIO_GDE_90,13/03/1984,
SITIO_GDE_90,15/03/1984,
SITIO_GDE_90,19/03/1984,
SITIO_GDE_90,23/03/1984,
SITIO_GDE_90,28/03/1984,
SITIO_GDE_90,30/03/1984,
SITIO_GDE_90,02/04/1984,
SITIO_GDE_90,09/04/1984,
SITIO_GDE_90,16/04/1984,
SITIO_GDE_90,24/04/1984,
SITIO_GDE_90,30/04/1984,
SITIO_GDE_90,09/05/1984,
SITIO_GDE_90,15/05/1984,
SITIO_GDE_90,28/05/1984,
SITIO_GDE_90,05/06/1984,
SITIO_GDE_90,11/06/1984,
SITIO_GDE_90,04/07/1984,
SITIO_GDE_90,04/07/1984,
SITIO_GDE_90,27/07/1984,
SITIO_GDE_90,30/07/1984,
SITIO_GDE_90,06/08/1984,
SITIO_GDE_90,07/09/1984,
SITIO_GDE_90,26/09/1984,
SITIO_GDE_90,13/10/1984,
SITIO_GDE_90,23/10/1984,
SITIO_GDE_90,29/10/1984,
SITIO_GDE_90,06/11/1984,
SITIO_GDE_90,14/11/1984,
SITIO_GDE_90,21/11/1984,
SITIO_GDE_90,26/11/1984,17000
SITIO_GDE_90,04/12/1984,
SITIO_GDE_90,12/12/1984,
SITIO_GDE_90,17/12/1984,
SITIO_GDE_90,19/12/1984,
SITIO_GDE_90,16/12/1984,
SITIO_GDE_90,22/01/1985,
SITIO_GDE_90,28/01/1985,
SITIO_GDE_90,06/02/1985,
SITIO_GDE_90,11/02/1985,
SITIO_GDE_90,19/02/1985,
SITIO_GDE_90,25/02/1985,
SITIO_GDE_90,04/03/1985,
SITIO_GDE_90,11/03/1985,
SITIO_GDE_90,18/03/1985,180000
SITIO_GDE_90,26/03/1985,
SITIO_GDE_90,02/04/1985,
SITIO_GDE_90,08/04/1985,
SITIO_GDE_90,15/04/1985,
SITIO_GDE_90,22/04/1985,
SITIO_GDE_90,29/04/1985,
SITIO_GDE_90,07/05/1985,
SITIO_GDE_90,14/05/1985,
SITIO_GDE_90,29/05/1985,
SITIO_GDE_90,03/06/1985,
SITIO_GDE_90,10/06/1985,
SITIO_GDE_90,28/06/1985,
SITIO_GDE_90,01/07/1985,
SITIO_GDE_90,11/07/1985,
SITIO_GDE_90,15/07/1985,
SITIO_GDE_90,23/07/1985,
SITIO_GDE_90,29/07/1985,91000
SITIO_GDE_90,05/08/1985,
SITIO_GDE_90,07/08/1985,
SITIO_GDE_90,07/08/1985,
SITIO_GDE_90,14/08/1985,189000
SITIO_GDE_90,25/08/1985,
SITIO_GDE_90,27/08/1985,
SITIO_GDE_90,04/09/1985,
SITIO_GDE_90,10/09/1985,
SITIO_GDE_90,05/10/1985,
SITIO_GDE_90,08/10/1985,
SITIO_GDE_90,14/10/1985,
SITIO_GDE_90,22/10/1985,
SITIO_GDE_90,29/10/1985,
SITIO_GDE_90,06/11/1985,
SITIO_GDE_90,12/11/1985,
SITIO_GDE_90,19/11/1985,
SITIO_GDE_90,29/11/1985,
SITIO_GDE_90,03/12/1985,
SITIO_GDE_90,12/12/1985,
SITIO_GDE_90,17/12/1985,
SITIO_GDE_90,28/12/1985,
SITIO_GDE_90,01/01/1986,
SITIO_GDE_90,07/02/1986,
SITIO_GDE_90,12/02/1986,
SITIO_GDE_90,03/03/1986,
SITIO_GDE_90,12/03/1986,
SITIO_GDE_90,21/03/1986,
SITIO_GDE_90,24/03/1986,
SITIO_GDE_90,07/04/1986,
SITIO_GDE_90,22/04/1986,
SITIO_GDE_90,30/04/1986,
SITIO_GDE_90,09/05/1986,
SITIO_GDE_90,16/05/1986,
SITIO_GDE_90,30/04/1986,
SITIO_GDE_90,09/05/1986,
SITIO_GDE_90,16/05/1986,
SITIO_GDE_90,20/05/1986,
SITIO_GDE_90,26/05/1986,
SITIO_GDE_90,03/06/1986,
SITIO_GDE_90,09/06/1986,
SITIO_GDE_90,18/06/1986,
SITIO_GDE_90,24/06/1986,
SITIO_GDE_90,30/06/1986,
SITIO_GDE_90,07/07/1986,
SITIO_GDE_90,16/07/1986,
SITIO_GDE_90,21/07/1986,
SITIO_GDE_90,29/07/1986,
SITIO_GDE_90,04/08/1986,
SITIO_GDE_90,13/08/1986,
SITIO_GDE_90,19/08/1986,
SITIO_GDE_90,27/08/1986,
SITIO_GDE_90,02/09/1986,
SITIO_GDE_90,09/09/1986,
SITIO_GDE_90,18/09/1986,
SITIO_GDE_90,22/09/1986,
SITIO_GDE_90,29/09/1986,
SITIO_GDE_90,07/10/1986,
SITIO_GDE_90,15/10/1986,
SITIO_GDE_90,20/10/1986,
SITIO_GDE_90,04/11/1986,
SITIO_GDE_90,11/11/1986,
SITIO_GDE_90,24/11/1986,
SITIO_GDE_90,03/12/1986,
SITIO_GDE_90,08/12/1986,
SITIO_GDE_90,16/12/1986,
SITIO_GDE_90,22/12/1986,
SITIO_GDE_90,30/12/1986,
SITIO_GDE_90,05/01/1987,
SITIO_GDE_90,12/01/1987,
SITIO_GDE_90,19/01/1987,
SITIO_GDE_90,28/01/1987,
SITIO_GDE_90,02/02/1987,
SITIO_GDE_90,10/02/1987,
SITIO_GDE_90,19/02/1986,
SITIO_GDE_90,25/02/1987,
SITIO_GDE_90,06/03/1987,
SITIO_GDE_90,10/03/1987,
SITIO_GDE_90,19/03/1987,
SITIO_GDE_90,23/03/1987,
SITIO_GDE_90,31/03/1987,
SITIO_GDE_90,08/04/1987,
SITIO_GDE_90,15/04/1987,
SITIO_GDE_90,22/05/1987,
SITIO_GDE_90,01/06/1987,
SITIO_GDE_90,08/06/1987,
SITIO_GDE_90,16/06/1987,
SITIO_GDE_90,30/06/1987,28000
SITIO_GDE_90,06/07/1987,
SITIO_GDE_90,24/08/1987,
SITIO_GDE_90,17/04/1987,
SITIO_GDE_90,21/09/1987,
SITIO_GDE_90,23/09/1987,
SITIO_GDE_90,02/10/1987,
SITIO_GDE_90,14/10/1987,
SITIO_GDE_90,01/11/1987,
SITIO_GDE_90,07/11/1987,
SITIO_GDE_90,10/11/1987,
SITIO_GDE_90,17/11/1987,
SITIO_GDE_90,23/11/1987,
SITIO_GDE_90,14/12/1987,
SITIO_GDE_90,21/12/1987,
SITIO_GDE_90,28/12/1987,28000
SITIO_GDE_90,04/01/1988,
SITIO_GDE_90,21/01/1988,
SITIO_GDE_90,26/01/1988,27000
SITIO_GDE_90,01/02/1988,25000
SITIO_GDE_90,10/02/1988,
SITIO_GDE_90,29/02/1988,
SITIO_GDE_90,02/03/1988,
SITIO_GDE_90,18/03/1988,
SITIO_GDE_90,23/03/1988,
SITIO_GDE_90,29/03/1988,33000
SITIO_GDE_90,06/04/1988,
SITIO_GDE_90,12/04/1988,190000
SITIO_GDE_90,02/05/1988,
SITIO_GDE_90,10/05/1988,
SITIO_GDE_90,25/02/1988,
SITIO_GDE_90,31/05/1988,
SITIO_GDE_90,06/06/1988,128000
SITIO_GDE_90,14/06/1988,
SITIO_GDE_90,20/06/1988,
SITIO_GDE_90,05/07/1988,
SITIO_GDE_90,19/07/1988,
SITIO_GDE_90,25/07/1988,
SITIO_GDE_90,08/08/1988,
SITIO_GDE_90,15/08/1988,
SITIO_GDE_90,10/01/1990,
SITIO_GDE_90,16/01/1990,150000
SITIO_GDE_90,21/02/1990,
SITIO_GDE_90,26/03/1990,
SITIO_GDE_90,23/04/1990,30000
SITIO_GDE_90,17/05/1990,
SITIO_GDE_90,24/05/1990,
SITIO_GDE_90,30/06/1990,
SITIO_GDE_90,19/07/1990,
SITIO_GDE_90,20/08/1990,40000
SITIO_GDE_90,03/09/1990,
SITIO_GDE_90,15/10/1990,
SITIO_GDE_90,24/11/1990,
SITIO_GDE_90,28/11/1990,
SITIO_GDE_90,06/12/1990,40000
SITIO_GDE_90,26/12/1990,45000
SITIO_GDE_90,10/01/1991,36000
SITIO_GDE_90,18/02/1991,
SITIO_GDE_90,11/03/1991,62000
SITIO_GDE_90,09/04/1991,
SITIO_GDE_90,07/05/1991,31000
SITIO_GDE_90,31/05/1991,
SITIO_GDE_90,13/06/1991,4000
SITIO_GDE_90,19/06/1991,
SITIO_GDE_90,04/07/1991,
SITIO_GDE_90,09/07/1991,
SITIO_GDE_90,15/07/1991,
SITIO_GDE_90,22/07/1991,
SITIO_GDE_90,02/08/1991,
SITIO_GDE_90,08/08/1991,
SITIO_GDE_90,12/08/1991,
SITIO_GDE_90,21/08/1991,21000
SITIO_GDE_90,29/08/1991,
SITIO_GDE_90,02/09/1991,
SITIO_GDE_90,01/10/1991,
SITIO_GDE_90,05/10/1991,
SITIO_GDE_90,16/10/1991,118500
SITIO_GDE_90,24/10/1991,
SITIO_GDE_90,29/10/1991,
SITIO_GDE_90,05/11/1991,
SITIO_GDE_90,13/11/1991,
SITIO_GDE_90,18/11/1991,
SITIO_GDE_90,27/11/1991,
SITIO_GDE_90,04/12/1991,
SITIO_GDE_90,09/12/1991,74000
SITIO_GDE_90,18/02/1992,148000
SITIO_GDE_90,25/02/1992,60000
SITIO_GDE_90,06/03/1992,60000
SITIO_GDE_90,09/03/1992,82000
SITIO_GDE_90,17/03/1992,58000
SITIO_GDE_90,27/03/1992,63000
SITIO_GDE_90,30/03/1992,63000
SITIO_GDE_90,10/04/1992,58000
SITIO_GDE_90,16/04/1992,58000
SITIO_GDE_90,22/04/1992,49000
SITIO_GDE_90,27/04/1992,63000
SITIO_GDE_90,05/05/1992,52000
SITIO_GDE_90,18/05/1992,45000
SITIO_GDE_90,03/06/1992,60000
SITIO_GDE_90,08/06/1992,56000
SITIO_GDE_90,17/06/1992,40000
SITIO_GDE_90,23/06/1992,52000
SITIO_GDE_90,29/06/1992,49000
SITIO_GDE_90,08/07/1992,50000
SITIO_GDE_90,13/07/1992,50000
SITIO_GDE_90,20/07/1992,52000
SITIO_GDE_90,03/08/1992,52000
SITIO_GDE_90,11/08/1992,50000
SITIO_GDE_90,18/08/1992,48000
SITIO_GDE_90,24/08/1992,46000
SITIO_GDE_90,02/09/1992,48000
SITIO_GDE_90,14/09/1992,47000
SITIO_GDE_90,21/09/1992,41000
SITIO_GDE_90,27/09/1992,51000
SITIO_GDE_90,12/10/1992,47000
SITIO_GDE_90,26/10/1992,48000
SITIO_GDE_90,25/10/1992,46100
SITIO_GDE_90,02/11/1992,48700
SITIO_GDE_90,09/11/1992,51200
SITIO_GDE_90,30/11/1992,45000
SITIO_GDE_90,12/12/1992,43000
SITIO_GDE_90,15/12/1992,48000
SITIO_GDE_90,22/02/1993,48000
SITIO_GDE_90,15/02/1993,43600
SITIO_GDE_90,04/01/1995,42000
SITIO_GDE_90,09/01/1995,43000
SITIO_GDE_90,18/01/1995,43000
SITIO_GDE_90,25/01/1995,45000
SITIO_GDE_90,31/01/1995,40000
SITIO_GDE_90,06/02/1995,35000
SITIO_GDE_90,13/02/1995,40000
SITIO_GDE_90,20/02/1995,43000
SITIO_GDE_90,27/02/1995,41000
SITIO_GDE_90,28/02/1995,41000
SITIO_GDE_90,09/03/1995,35000
SITIO_GDE_90,13/03/1995,40000
SITIO_GDE_90,24/03/1995,43000
SITIO_GDE_90,28/03/1995,39000
SITIO_GDE_90,31/03/1995,50000
SITIO_GDE_90,06/04/1995,81000
SITIO_GDE_90,10/04/1995,40000
